path, orbit, block, line, sample, lat, lon, an, ca, cf, rms, weight, npts, cloud, var
164, 88146, 8, 473, 1155, 74.338686, 198.451823, 13.703936, 13.498274, 17.336343, 13.978333, 1.000000, 6.000000, -1, 4.359550
164, 88146, 8, 473, 1156, 74.339746, 198.446781, 13.454099, 13.438212, 17.356860, 15.303333, 1.000000, 3.000000, -1, 3.653394
164, 88146, 8, 474, 1156, 74.340277, 198.444259, 13.400444, 13.394485, 17.386351, 13.300000, 1.000000, 3.000000, -1, 2.264214
164, 88146, 8, 475, 1156, 74.341868, 198.436690, 13.345760, 13.341121, 17.414472, 3.730000, 1.000000, 2.000000, -1, 0.040000
164, 88146, 8, 476, 1156, 74.343998, 198.426613, 13.349955, 13.277596, 17.444971, 3.000000, 1.000000, 1.000000, -1, 0.000000
91, 88156, 29, 265, 1507, 74.344531, 198.424093, 17.308307, 17.468525, 17.889780, 4.746000, 1.000000, 5.000000, 1, 1.193593
91, 88156, 29, 269, 1646, 74.129692, 199.405884, 17.378725, 17.462377, -999999.000000, 12.058000, 1.000000, 5.000000, 1, 1.747220
91, 88156, 29, 269, 1645, 74.130650, 199.401632, 17.375628, 17.457463, -999999.000000, 9.236250, 1.000000, 8.000000, 1, 2.992215
91, 88156, 29, 269, 1644, 74.132183, 199.394831, 17.371141, 17.454169, -999999.000000, 9.576667, 1.000000, 9.000000, 1, 2.445917
91, 88156, 29, 269, 1643, 74.133912, 199.387186, 17.374914, 17.451522, -999999.000000, 6.178750, 1.000000, 8.000000, 1, 2.426986
91, 88156, 29, 269, 1642, 74.135447, 199.380386, 17.372837, 17.440869, -999999.000000, 13.138750, 1.000000, 8.000000, 1, 4.104675
91, 88156, 29, 269, 1641, 74.136984, 199.373593, 17.371100, 17.432447, -999999.000000, 6.075000, 1.000000, 8.000000, 1, 1.196704
91, 88156, 29, 269, 1640, 74.138520, 199.366816, 17.374186, 17.429730, -999999.000000, 12.006250, 1.000000, 8.000000, 1, 2.909239
91, 88156, 29, 269, 1639, 74.140056, 199.360061, 17.372452, 17.427345, -999999.000000, 6.063333, 1.000000, 9.000000, 1, 0.479096
91, 88156, 29, 269, 1638, 74.141779, 199.352475, 17.371750, 17.423927, -999999.000000, 7.556250, 1.000000, 8.000000, 1, 4.086826
91, 88156, 29, 269, 1637, 74.143307, 199.345743, 17.375521, 17.420496, -999999.000000, 7.126250, 1.000000, 8.000000, 1, 1.151629
91, 88156, 29, 269, 1636, 74.144834, 199.339030, 17.372757, 17.421519, -999999.000000, 7.888750, 1.000000, 8.000000, 1, 3.087974
91, 88156, 29, 269, 1635, 74.146361, 199.332337, 17.369293, 17.418766, -999999.000000, 5.771111, 1.000000, 9.000000, 1, 0.804355
91, 88156, 29, 269, 1634, 74.148075, 199.324817, 17.365468, 17.416693, -999999.000000, 4.452500, 1.000000, 4.000000, 1, 0.344991
91, 88156, 29, 268, 1634, 74.148837, 199.321478, 17.377202, 17.416009, -999999.000000, 4.497500, 1.000000, 4.000000, 1, 0.363413
91, 88156, 29, 268, 1633, 74.149598, 199.318143, 17.365114, 17.413238, -999999.000000, 5.493750, 1.000000, 8.000000, 1, 0.527279
91, 88156, 29, 268, 1632, 74.151118, 199.311481, 17.367529, 17.410804, -999999.000000, 9.000000, 1.000000, 9.000000, 1, 6.075775
91, 88156, 29, 268, 1631, 74.152829, 199.304004, 17.365782, 17.409060, -999999.000000, 9.903750, 1.000000, 8.000000, 1, 4.963290
91, 88156, 29, 268, 1630, 74.154350, 199.297376, 17.361942, 17.407661, -999999.000000, 8.542500, 1.000000, 8.000000, 1, 1.771100
91, 88156, 29, 268, 1629, 74.155870, 199.290756, 17.357033, 17.408004, -999999.000000, 7.527778, 1.000000, 9.000000, 1, 1.017424
91, 88156, 29, 268, 1628, 74.157578, 199.283326, 17.354210, 17.405555, -999999.000000, 9.021250, 1.000000, 8.000000, 1, 2.424239
91, 88156, 29, 268, 1627, 74.159097, 199.276735, 17.348549, 17.405549, -999999.000000, 5.278750, 1.000000, 8.000000, 1, 1.033761
91, 88156, 29, 268, 1626, 74.160615, 199.270153, 17.342138, 17.407288, -999999.000000, 6.055556, 1.000000, 9.000000, 1, 2.484419
91, 88156, 29, 268, 1625, 74.162321, 199.262759, 17.340698, 17.404488, -999999.000000, 7.083750, 1.000000, 8.000000, 1, 1.966869
91, 88156, 29, 268, 1624, 74.163840, 199.256202, 17.337104, 17.400624, -999999.000000, 5.731111, 1.000000, 9.000000, 1, 2.180084
91, 88156, 29, 268, 1623, 74.165548, 199.248830, 17.335655, 17.400618, -999999.000000, 5.586250, 1.000000, 8.000000, 1, 1.724789
91, 88156, 29, 268, 1622, 74.167065, 199.242280, 17.336361, 17.401315, -999999.000000, 4.616250, 1.000000, 8.000000, 1, 0.306632
91, 88156, 29, 268, 1621, 74.168584, 199.235729, 17.334192, 17.397084, -999999.000000, 4.858889, 1.000000, 9.000000, 1, 0.539742
91, 88156, 29, 268, 1620, 74.170293, 199.228350, 17.335259, 17.399545, -999999.000000, 4.433750, 1.000000, 8.000000, 1, 0.323340
91, 88156, 29, 268, 1619, 74.171814, 199.221782, 17.335966, 17.401648, -999999.000000, 5.616667, 1.000000, 9.000000, 1, 0.186070
91, 88156, 29, 268, 1618, 74.173528, 199.214386, 17.333075, 17.401291, -999999.000000, 5.161250, 1.000000, 8.000000, 1, 0.169664
91, 88156, 29, 268, 1617, 74.175056, 199.207815, 17.334504, 17.399175, -999999.000000, 5.011250, 1.000000, 8.000000, 1, 0.376146
91, 88156, 29, 268, 1616, 74.176586, 199.201240, 17.332691, 17.395995, -999999.000000, 7.672222, 1.000000, 9.000000, 1, 1.973895
91, 88156, 29, 268, 1615, 74.178308, 199.193827, 17.330874, 17.399516, -999999.000000, 10.797500, 1.000000, 8.000000, 1, 5.135893
91, 88156, 29, 268, 1614, 74.179838, 199.187238, 17.331224, 17.388528, -999999.000000, 15.048750, 1.000000, 8.000000, 1, 8.327497
91, 88156, 29, 268, 1613, 74.181367, 199.180653, 17.331574, 17.389947, -999999.000000, 12.786667, 1.000000, 3.000000, 1, 10.136013
91, 88156, 29, 267, 1613, 74.181940, 199.178186, 17.325784, 17.389241, -999999.000000, 8.098333, 1.000000, 6.000000, 1, 4.743639
91, 88156, 29, 267, 1612, 74.183086, 199.173255, 17.330485, 17.384591, -999999.000000, 5.413750, 1.000000, 8.000000, 1, 1.009120
91, 88156, 29, 267, 1611, 74.184611, 199.166684, 17.329751, 17.390297, -999999.000000, 10.836667, 1.000000, 9.000000, 1, 3.861514
91, 88156, 29, 267, 1610, 74.186325, 199.159297, 17.326840, 17.397378, -999999.000000, 6.496250, 1.000000, 8.000000, 1, 2.183523
91, 88156, 29, 267, 1609, 74.187849, 199.152745, 17.325376, 17.390641, -999999.000000, 5.538750, 1.000000, 8.000000, 1, 1.673002
91, 88156, 29, 267, 1608, 74.189373, 199.146201, 17.323180, 17.390636, -999999.000000, 3.477778, 1.000000, 9.000000, 1, 0.512354
91, 88156, 29, 267, 1607, 74.191085, 199.138841, 17.321710, 17.385994, -999999.000000, 3.561250, 1.000000, 8.000000, 1, 0.235395
91, 88156, 29, 267, 1606, 74.192606, 199.132305, 17.317307, 17.384556, -999999.000000, 3.632222, 1.000000, 9.000000, 1, 0.425331
91, 88156, 29, 267, 1605, 74.194312, 199.124951, 17.316562, 17.380241, -999999.000000, 3.553750, 1.000000, 8.000000, 1, 0.705956
91, 88156, 29, 267, 1604, 74.195825, 199.118408, 17.312871, 17.374817, -999999.000000, 3.787143, 1.000000, 7.000000, 1, 1.065253
91, 88156, 29, 267, 1600, 74.202725, 199.087948, 17.306909, 17.373343, -999999.000000, 5.170000, 1.000000, 5.000000, 1, 0.769909
91, 88156, 29, 267, 1599, 74.203643, 199.083804, 17.304296, 17.373701, -999999.000000, 3.680000, 1.000000, 9.000000, 1, 0.961041
91, 88156, 29, 267, 1598, 74.205287, 199.076323, 17.302048, 17.372969, -999999.000000, 3.556250, 1.000000, 8.000000, 1, 0.277936
91, 88156, 29, 267, 1581, 74.232342, 198.949731, 17.297020, 17.361911, 17.991628, 3.640000, 1.000000, 2.000000, 1, 0.050000
91, 88156, 29, 267, 1580, 74.232708, 198.948079, 17.304116, 17.366308, 17.990440, 3.513333, 1.000000, 3.000000, 1, 0.069442
91, 88156, 29, 266, 1574, 74.241811, 198.905325, 17.307414, 17.383310, 17.992492, 9.622500, 1.000000, 8.000000, 1, 7.779106
91, 88156, 29, 266, 1573, 74.243226, 198.898607, 17.313690, 17.382228, 17.993078, 6.027778, 1.000000, 9.000000, 1, 2.748777
91, 88156, 29, 266, 1572, 74.244822, 198.891076, 17.314786, 17.382941, 17.992780, 12.041250, 1.000000, 8.000000, 1, 11.227303
91, 88156, 29, 266, 1571, 74.246244, 198.884406, 17.317349, 17.382218, 17.989076, 4.040000, 1.000000, 2.000000, 1, 0.700000
91, 88156, 29, 266, 1570, 74.247848, 198.876928, 17.315872, 17.385796, 17.986094, 6.195000, 1.000000, 2.000000, 1, 0.715000
91, 88156, 29, 266, 1569, 74.249815, 198.867822, 17.310333, 17.388291, 17.981140, 5.968333, 1.000000, 6.000000, 1, 1.855293
91, 88156, 29, 266, 1568, 74.250888, 198.862863, 17.303643, 17.388643, 17.975837, 5.655714, 1.000000, 7.000000, 1, 2.214148
91, 88156, 29, 266, 1567, 74.252498, 198.855439, 17.300648, 17.389350, 17.973241, 9.953333, 1.000000, 6.000000, 1, 5.535021
91, 88156, 29, 266, 1566, 74.253931, 198.848855, 17.295013, 17.389701, 17.970172, 5.273333, 1.000000, 9.000000, 1, 1.912799
91, 88156, 29, 266, 1565, 74.255542, 198.841456, 17.292367, 17.391474, 17.968629, 5.345000, 1.000000, 6.000000, 1, 1.700174
91, 88156, 29, 266, 1564, 74.257154, 198.834069, 17.291981, 17.392179, 17.964604, 4.574286, 1.000000, 7.000000, 1, 1.107028
91, 88156, 29, 266, 1562, 74.260187, 198.820113, 17.277886, 17.401699, 17.966302, 3.578750, 1.000000, 8.000000, 1, 0.312787
91, 88156, 29, 266, 1561, 74.261610, 198.813541, 17.279026, 17.398529, 17.958664, 2.945000, 1.000000, 2.000000, 1, 0.175000
91, 88156, 29, 266, 1545, 74.287049, 198.695175, 17.315650, 17.419672, 17.921501, 4.197500, 1.000000, 4.000000, 1, 0.120078
91, 88156, 29, 266, 1544, 74.287755, 198.691886, 17.313064, 17.420354, 17.917972, 6.391250, 1.000000, 8.000000, 1, 0.722140
91, 88156, 29, 265, 1512, 74.336744, 198.461071, 17.310940, 17.458123, 17.877473, 4.251667, 1.000000, 6.000000, 1, 1.916780
91, 88156, 29, 265, 1511, 74.337803, 198.456024, 17.314618, 17.460410, 17.878012, 9.352222, 1.000000, 9.000000, 1, 5.613956
91, 88156, 29, 265, 1510, 74.339393, 198.448463, 17.313505, 17.463343, 17.879450, 14.308750, 1.000000, 8.000000, 1, 2.840952
91, 88156, 29, 265, 1509, 74.341868, 198.436690, 17.305727, 17.465615, 17.881780, 3.730000, 1.000000, 2.000000, 1, 0.040000
91, 88156, 29, 265, 1507, 74.344531, 198.424093, 17.308307, 17.468525, 17.889780, 4.746000, 0.500000, 2.500000, 1, 1.193593
91, 88156, 29, 269, 1646, 74.129692, 199.405884, 17.378725, 17.462377, -999999.000000, 12.058000, 0.500000, 2.500000, 1, 1.747220
91, 88156, 29, 269, 1645, 74.130650, 199.401632, 17.375628, 17.457463, -999999.000000, 9.236250, 0.500000, 4.000000, 1, 2.992215
91, 88156, 29, 269, 1644, 74.132183, 199.394831, 17.371141, 17.454169, -999999.000000, 9.576667, 0.500000, 4.500000, 1, 2.445917
91, 88156, 29, 269, 1643, 74.133912, 199.387186, 17.374914, 17.451522, -999999.000000, 6.178750, 0.500000, 4.000000, 1, 2.426986
91, 88156, 29, 269, 1642, 74.135447, 199.380386, 17.372837, 17.440869, -999999.000000, 13.138750, 0.500000, 4.000000, 1, 4.104675
91, 88156, 29, 269, 1641, 74.136984, 199.373593, 17.371100, 17.432447, -999999.000000, 6.075000, 0.500000, 4.000000, 1, 1.196704
91, 88156, 29, 269, 1640, 74.138520, 199.366816, 17.374186, 17.429730, -999999.000000, 12.006250, 0.500000, 4.000000, 1, 2.909239
91, 88156, 29, 269, 1639, 74.140056, 199.360061, 17.372452, 17.427345, -999999.000000, 6.063333, 0.500000, 4.500000, 1, 0.479096
91, 88156, 29, 269, 1638, 74.141779, 199.352475, 17.371750, 17.423927, -999999.000000, 7.556250, 0.500000, 4.000000, 1, 4.086826
91, 88156, 29, 269, 1637, 74.143307, 199.345743, 17.375521, 17.420496, -999999.000000, 7.126250, 0.500000, 4.000000, 1, 1.151629
91, 88156, 29, 269, 1636, 74.144834, 199.339030, 17.372757, 17.421519, -999999.000000, 7.888750, 0.500000, 4.000000, 1, 3.087974
91, 88156, 29, 269, 1635, 74.146361, 199.332337, 17.369293, 17.418766, -999999.000000, 5.771111, 0.500000, 4.500000, 1, 0.804355
91, 88156, 29, 269, 1634, 74.148075, 199.324817, 17.365468, 17.416693, -999999.000000, 4.452500, 0.500000, 2.000000, 1, 0.344991
91, 88156, 29, 268, 1634, 74.148837, 199.321478, 17.377202, 17.416009, -999999.000000, 4.497500, 0.500000, 2.000000, 1, 0.363413
91, 88156, 29, 268, 1633, 74.149598, 199.318143, 17.365114, 17.413238, -999999.000000, 5.493750, 0.500000, 4.000000, 1, 0.527279
91, 88156, 29, 268, 1632, 74.151118, 199.311481, 17.367529, 17.410804, -999999.000000, 9.000000, 0.500000, 4.500000, 1, 6.075775
91, 88156, 29, 268, 1631, 74.152829, 199.304004, 17.365782, 17.409060, -999999.000000, 9.903750, 0.500000, 4.000000, 1, 4.963290
91, 88156, 29, 268, 1630, 74.154350, 199.297376, 17.361942, 17.407661, -999999.000000, 8.542500, 0.500000, 4.000000, 1, 1.771100
91, 88156, 29, 268, 1629, 74.155870, 199.290756, 17.357033, 17.408004, -999999.000000, 7.527778, 0.500000, 4.500000, 1, 1.017424
91, 88156, 29, 268, 1628, 74.157578, 199.283326, 17.354210, 17.405555, -999999.000000, 9.021250, 0.500000, 4.000000, 1, 2.424239
91, 88156, 29, 268, 1627, 74.159097, 199.276735, 17.348549, 17.405549, -999999.000000, 5.278750, 0.500000, 4.000000, 1, 1.033761
91, 88156, 29, 268, 1626, 74.160615, 199.270153, 17.342138, 17.407288, -999999.000000, 6.055556, 0.500000, 4.500000, 1, 2.484419
91, 88156, 29, 268, 1625, 74.162321, 199.262759, 17.340698, 17.404488, -999999.000000, 7.083750, 0.500000, 4.000000, 1, 1.966869
91, 88156, 29, 268, 1624, 74.163840, 199.256202, 17.337104, 17.400624, -999999.000000, 5.731111, 0.500000, 4.500000, 1, 2.180084
91, 88156, 29, 268, 1623, 74.165548, 199.248830, 17.335655, 17.400618, -999999.000000, 5.586250, 0.500000, 4.000000, 1, 1.724789
91, 88156, 29, 268, 1622, 74.167065, 199.242280, 17.336361, 17.401315, -999999.000000, 4.616250, 0.500000, 4.000000, 1, 0.306632
91, 88156, 29, 268, 1621, 74.168584, 199.235729, 17.334192, 17.397084, -999999.000000, 4.858889, 0.500000, 4.500000, 1, 0.539742
91, 88156, 29, 268, 1620, 74.170293, 199.228350, 17.335259, 17.399545, -999999.000000, 4.433750, 0.500000, 4.000000, 1, 0.323340
91, 88156, 29, 268, 1619, 74.171814, 199.221782, 17.335966, 17.401648, -999999.000000, 5.616667, 0.500000, 4.500000, 1, 0.186070
91, 88156, 29, 268, 1618, 74.173528, 199.214386, 17.333075, 17.401291, -999999.000000, 5.161250, 0.500000, 4.000000, 1, 0.169664
91, 88156, 29, 268, 1617, 74.175056, 199.207815, 17.334504, 17.399175, -999999.000000, 5.011250, 0.500000, 4.000000, 1, 0.376146
91, 88156, 29, 268, 1616, 74.176586, 199.201240, 17.332691, 17.395995, -999999.000000, 7.672222, 0.500000, 4.500000, 1, 1.973895
91, 88156, 29, 268, 1615, 74.178308, 199.193827, 17.330874, 17.399516, -999999.000000, 10.797500, 0.500000, 4.000000, 1, 5.135893
91, 88156, 29, 268, 1614, 74.179838, 199.187238, 17.331224, 17.388528, -999999.000000, 15.048750, 0.500000, 4.000000, 1, 8.327497
91, 88156, 29, 268, 1613, 74.181367, 199.180653, 17.331574, 17.389947, -999999.000000, 12.786667, 0.500000, 1.500000, 1, 10.136013
91, 88156, 29, 267, 1613, 74.181940, 199.178186, 17.325784, 17.389241, -999999.000000, 8.098333, 0.500000, 3.000000, 1, 4.743639
91, 88156, 29, 267, 1612, 74.183086, 199.173255, 17.330485, 17.384591, -999999.000000, 5.413750, 0.500000, 4.000000, 1, 1.009120
91, 88156, 29, 267, 1611, 74.184611, 199.166684, 17.329751, 17.390297, -999999.000000, 10.836667, 0.500000, 4.500000, 1, 3.861514
91, 88156, 29, 267, 1610, 74.186325, 199.159297, 17.326840, 17.397378, -999999.000000, 6.496250, 0.500000, 4.000000, 1, 2.183523
91, 88156, 29, 267, 1609, 74.187849, 199.152745, 17.325376, 17.390641, -999999.000000, 5.538750, 0.500000, 4.000000, 1, 1.673002
91, 88156, 29, 267, 1608, 74.189373, 199.146201, 17.323180, 17.390636, -999999.000000, 3.477778, 0.500000, 4.500000, 1, 0.512354
91, 88156, 29, 267, 1607, 74.191085, 199.138841, 17.321710, 17.385994, -999999.000000, 3.561250, 0.500000, 4.000000, 1, 0.235395
91, 88156, 29, 267, 1606, 74.192606, 199.132305, 17.317307, 17.384556, -999999.000000, 3.632222, 0.500000, 4.500000, 1, 0.425331
91, 88156, 29, 267, 1605, 74.194312, 199.124951, 17.316562, 17.380241, -999999.000000, 3.553750, 0.500000, 4.000000, 1, 0.705956
91, 88156, 29, 267, 1604, 74.195825, 199.118408, 17.312871, 17.374817, -999999.000000, 3.787143, 0.500000, 3.500000, 1, 1.065253
91, 88156, 29, 267, 1600, 74.202725, 199.087948, 17.306909, 17.373343, -999999.000000, 5.170000, 0.500000, 2.500000, 1, 0.769909
91, 88156, 29, 267, 1599, 74.203643, 199.083804, 17.304296, 17.373701, -999999.000000, 3.680000, 0.500000, 4.500000, 1, 0.961041
91, 88156, 29, 267, 1598, 74.205287, 199.076323, 17.302048, 17.372969, -999999.000000, 3.556250, 0.500000, 4.000000, 1, 0.277936
91, 88156, 29, 267, 1581, 74.232342, 198.949731, 17.297020, 17.361911, 17.991628, 3.640000, 0.500000, 1.000000, 1, 0.050000
91, 88156, 29, 267, 1580, 74.232708, 198.948079, 17.304116, 17.366308, 17.990440, 3.513333, 0.500000, 1.500000, 1, 0.069442
91, 88156, 29, 266, 1574, 74.241811, 198.905325, 17.307414, 17.383310, 17.992492, 9.622500, 0.500000, 4.000000, 1, 7.779106
91, 88156, 29, 266, 1573, 74.243226, 198.898607, 17.313690, 17.382228, 17.993078, 6.027778, 0.500000, 4.500000, 1, 2.748777
91, 88156, 29, 266, 1572, 74.244822, 198.891076, 17.314786, 17.382941, 17.992780, 12.041250, 0.500000, 4.000000, 1, 11.227303
91, 88156, 29, 266, 1571, 74.246244, 198.884406, 17.317349, 17.382218, 17.989076, 4.040000, 0.500000, 1.000000, 1, 0.700000
91, 88156, 29, 266, 1570, 74.247848, 198.876928, 17.315872, 17.385796, 17.986094, 6.195000, 0.500000, 1.000000, 1, 0.715000
91, 88156, 29, 266, 1569, 74.249815, 198.867822, 17.310333, 17.388291, 17.981140, 5.968333, 0.500000, 3.000000, 1, 1.855293
91, 88156, 29, 266, 1568, 74.250888, 198.862863, 17.303643, 17.388643, 17.975837, 5.655714, 0.500000, 3.500000, 1, 2.214148
91, 88156, 29, 266, 1567, 74.252498, 198.855439, 17.300648, 17.389350, 17.973241, 9.953333, 0.500000, 3.000000, 1, 5.535021
91, 88156, 29, 266, 1566, 74.253931, 198.848855, 17.295013, 17.389701, 17.970172, 5.273333, 0.500000, 4.500000, 1, 1.912799
91, 88156, 29, 266, 1565, 74.255542, 198.841456, 17.292367, 17.391474, 17.968629, 5.345000, 0.500000, 3.000000, 1, 1.700174
91, 88156, 29, 266, 1564, 74.257154, 198.834069, 17.291981, 17.392179, 17.964604, 4.574286, 0.500000, 3.500000, 1, 1.107028
91, 88156, 29, 266, 1562, 74.260187, 198.820113, 17.277886, 17.401699, 17.966302, 3.578750, 0.500000, 4.000000, 1, 0.312787
91, 88156, 29, 266, 1561, 74.261610, 198.813541, 17.279026, 17.398529, 17.958664, 2.945000, 0.500000, 1.000000, 1, 0.175000
91, 88156, 29, 266, 1545, 74.287049, 198.695175, 17.315650, 17.419672, 17.921501, 4.197500, 0.500000, 2.000000, 1, 0.120078
91, 88156, 29, 266, 1544, 74.287755, 198.691886, 17.313064, 17.420354, 17.917972, 6.391250, 0.500000, 4.000000, 1, 0.722140
91, 88156, 29, 265, 1512, 74.336744, 198.461071, 17.310940, 17.458123, 17.877473, 4.251667, 0.500000, 3.000000, 1, 1.916780
91, 88156, 29, 265, 1511, 74.337803, 198.456024, 17.314618, 17.460410, 17.878012, 9.352222, 0.500000, 4.500000, 1, 5.613956
91, 88156, 29, 265, 1510, 74.339393, 198.448463, 17.313505, 17.463343, 17.879450, 14.308750, 0.500000, 4.000000, 1, 2.840952
91, 88156, 29, 265, 1509, 74.341868, 198.436690, 17.305727, 17.465615, 17.881780, 3.730000, 0.500000, 1.000000, 1, 0.040000
171, 88161, 7, 450, 102, 74.344531, 198.424093, 17.305727, 17.465615, 17.881780, 5.182500, 0.500000, 2.000000, -1, 0.910038
171, 88161, 7, 329, 33, 74.129692, 199.405884, 17.305727, 17.465615, 17.881780, 11.375000, 0.500000, 2.000000, -1, 1.218000
171, 88161, 7, 329, 34, 74.130458, 199.402483, 17.305727, 17.465615, 17.881780, 14.120000, 0.500000, 1.000000, -1, 0.670000
171, 88161, 7, 330, 34, 74.130841, 199.400783, 17.305727, 17.465615, 17.881780, 8.584444, 0.500000, 4.500000, -1, 2.391002
171, 88161, 7, 331, 34, 74.132567, 199.393132, 17.305727, 17.465615, 17.881780, 10.530000, 0.500000, 3.000000, -1, 2.386022
171, 88161, 7, 331, 35, 74.133720, 199.388036, 17.305727, 17.465615, 17.881780, 6.083333, 0.500000, 1.500000, -1, 0.415157
171, 88161, 7, 332, 35, 74.134296, 199.385486, 17.305727, 17.465615, 17.881780, 9.628000, 0.500000, 5.000000, -1, 5.206054
171, 88161, 7, 333, 35, 74.136216, 199.376988, 17.305727, 17.465615, 17.881780, 12.853333, 0.500000, 1.500000, -1, 3.790728
171, 88161, 7, 333, 36, 74.136792, 199.374442, 17.305727, 17.465615, 17.881780, 6.175000, 0.500000, 3.000000, -1, 0.885000
171, 88161, 7, 334, 36, 74.137945, 199.369355, 17.305727, 17.465615, 17.881780, 10.446000, 0.500000, 5.000000, -1, 3.809205
171, 88161, 7, 335, 36, 74.139864, 199.360904, 17.305727, 17.465615, 17.881780, 10.780000, 0.500000, 0.500000, -1, 0.000000
171, 88161, 7, 335, 37, 74.140056, 199.360061, 17.305727, 17.465615, 17.881780, 6.078750, 0.500000, 4.000000, -1, 0.506049
171, 88161, 7, 336, 37, 74.141588, 199.353317, 17.305727, 17.465615, 17.881780, 7.376667, 0.500000, 4.500000, -1, 3.886432
171, 88161, 7, 336, 38, 74.143307, 199.345743, 17.305727, 17.465615, 17.881780, 5.420000, 0.500000, 0.500000, -1, 0.000000
171, 88161, 7, 337, 38, 74.143498, 199.344903, 17.305727, 17.465615, 17.881780, 7.515556, 0.500000, 4.500000, -1, 0.946374
171, 88161, 7, 338, 38, 74.145216, 199.337356, 17.305727, 17.465615, 17.881780, 7.851429, 0.500000, 3.500000, -1, 3.297780
171, 88161, 7, 338, 39, 74.146552, 199.331501, 17.305727, 17.465615, 17.881780, 5.400000, 0.500000, 1.000000, -1, 0.100000
171, 88161, 7, 339, 39, 74.146933, 199.329829, 17.305727, 17.465615, 17.881780, 5.105000, 0.500000, 5.000000, -1, 0.631605
171, 88161, 7, 340, 39, 74.148837, 199.321478, 17.305727, 17.465615, 17.881780, 4.870000, 0.500000, 2.500000, -1, 0.812822
171, 88161, 7, 340, 40, 74.149788, 199.317310, 17.305727, 17.465615, 17.881780, 5.672500, 0.500000, 2.000000, -1, 0.271696
171, 88161, 7, 341, 40, 74.150548, 199.313978, 17.305727, 17.465615, 17.881780, 5.792000, 0.500000, 5.000000, -1, 1.274636
171, 88161, 7, 342, 40, 74.152449, 199.305664, 17.305727, 17.465615, 17.881780, 19.416667, 0.500000, 1.500000, -1, 4.603928
171, 88161, 7, 342, 41, 74.153019, 199.303175, 17.305727, 17.465615, 17.881780, 8.563333, 0.500000, 3.000000, -1, 3.498446
